id,alias,name,image_url,is_closed,url,review_count,category alias,category title,rating,coordinates,latitude,longitude,street,apt,area,city,pincode,country,state,address1,address2,phone,display_phone,distance,price,2018rank,City,State[c],2018estimate
A-2-cH0dGVDY7tEs_0BTEA,boudros-on-the-river-walk-san-antonio,Boudro's On the River Walk,https://s3-media2.fl.yelpcdn.com/bphoto/Gw6pKiflUdZQwvRqDx_9vg/o.jpg,FALSE,https://www.yelp.com/biz/boudros-on-the-river-walk-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2323,newamerican,American (New),4,29.42412,-98.48839,delivery,421 E Commerce St,,,San Antonio,78205,US,TX,421 E Commerce St-San Antonio, TX 78205,12102248484,(210) 224-8484,8220.553658,$$$,7,San Antonio,Texas,1532233
_S3cq-DYrsSIpv3EI45ErA,the-magnolia-pancake-haus-san-antonio,The Magnolia Pancake Haus,https://s3-media1.fl.yelpcdn.com/bphoto/eD-DRmcHHdpR2FP3ac_L5A/o.jpg,FALSE,https://www.yelp.com/biz/the-magnolia-pancake-haus-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1849,breakfast_brunch,Breakfast & Brunch,4,29.56469,-98.48917,,606 Embassy Oaks,Ste 100,,San Antonio,78216,US,TX,606 Embassy Oaks-Ste 100-San Antonio, TX 78216,12104960828,(210) 496-0828,8153.106094,$$,7,San Antonio,Texas,1532233
mE8oeT-264q0MRKhVo7j8A,dough-pizzeria-napoletana-san-antonio,Dough Pizzeria Napoletana,https://s3-media3.fl.yelpcdn.com/bphoto/iaWT-t672C2Bc51DtiyQlg/o.jpg,FALSE,https://www.yelp.com/biz/dough-pizzeria-napoletana-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1501,pizza,Pizza,4,29.51933128,-98.50750146,pickup-delivery,6989 Blanco Rd,,,San Antonio,78216,US,TX,6989 Blanco Rd-San Antonio, TX 78216,12109796565,(210) 979-6565,2847.434774,$$,7,San Antonio,Texas,1532233
CLbzZGsLKcUf4G269KEu_Q,rosarios-mexican-cafe-y-cantina-san-antonio,Rosario's Mexican Cafe Y Cantina,https://s3-media1.fl.yelpcdn.com/bphoto/W2HgoAp5WBMyqsdnlc3buA/o.jpg,FALSE,https://www.yelp.com/biz/rosarios-mexican-cafe-y-cantina-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2766,mexican,Mexican,4,29.41512489,-98.48960876,delivery,910 S Alamo St,,,San Antonio,78205,US,TX,910 S Alamo St-San Antonio, TX 78205,12102231806,(210) 223-1806,9110.688377,$$,7,San Antonio,Texas,1532233
lfwzj3hKknLkWk4StJEfQA,la-panadera-san-antonio-5,La Panadera,https://s3-media2.fl.yelpcdn.com/bphoto/2di0R6hsWobQPGs3UJZiEA/o.jpg,FALSE,https://www.yelp.com/biz/la-panader%C3%ADa-san-antonio-5?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,989,coffee,Coffee & Tea,4.5,29.42662,-98.48957,delivery,301 E Houston St,,None,San Antonio,78205,US,TX,301 E Houston St-San Antonio, TX 78205,12105926264,(210) 592-6264,7908.061609,$$,7,San Antonio,Texas,1532233
wmwH96wy5kVt8jKPDO0Sxg,la-panaderia-san-antonio,La Panaderia,https://s3-media3.fl.yelpcdn.com/bphoto/9jRM7cRvgcLKXp9ICAXcSw/o.jpg,FALSE,https://www.yelp.com/biz/la-panaderia-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,901,desserts,Desserts,4.5,29.51343519,-98.46642677,,8305 Broadway,,,San Antonio,78209,US,TX,8305 Broadway-San Antonio, TX 78209,12103756746,(210) 375-6746,5100.965071,$$,7,San Antonio,Texas,1532233
XHhvawwnTVszMrRi0q1sAg,pancake-joes-san-antonio-2,Pancake Joe's,https://s3-media3.fl.yelpcdn.com/bphoto/BTnXFNrgCOXhXnmqit54jA/o.jpg,FALSE,https://www.yelp.com/biz/pancake-joes-san-antonio-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1047,breakfast_brunch,Breakfast & Brunch,4.5,29.4646091,-98.5436325,,1011 Donaldson Ave,,,San Antonio,78228,US,TX,1011 Donaldson Ave-San Antonio, TX 78228,12107859007,(210) 785-9007,4364.859638,$,7,San Antonio,Texas,1532233
CPpcFOhRHZwRxU6LbeJNrQ,cured-san-antonio-2,Cured,https://s3-media1.fl.yelpcdn.com/bphoto/8tgtR6orKxm-o9dQCiHnHg/o.jpg,FALSE,https://www.yelp.com/biz/cured-san-antonio-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1000,cocktailbars,Cocktail Bars,4.5,29.44198,-98.479888,delivery,306 Pearl Pkwy,Ste 101,,San Antonio,78215,US,TX,306 Pearl Pkwy-Ste 101-San Antonio, TX 78215,12103143929,(210) 314-3929,6722.394358,$$,7,San Antonio,Texas,1532233
IXF7ceaOgU5juDkMdQ2N6g,zinc-bistro-and-wine-bar-san-antonio,Zinc Bistro & Wine Bar,https://s3-media2.fl.yelpcdn.com/bphoto/ukLxB-PHib1y9nley2TRTw/o.jpg,FALSE,https://www.yelp.com/biz/zinc-bistro-and-wine-bar-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1455,wine_bars,Wine Bars,4,29.42365,-98.48927,delivery,207 N Presa St,,,San Antonio,78205,US,TX,207 N Presa St-San Antonio, TX 78205,12102242900,(210) 224-2900,8231.782931,$$,7,San Antonio,Texas,1532233
8aUAFZSENBgdC17hPpKp5g,wild-goji-restaurant-and-bar-san-antonio-2,Wild Goji Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/ZYIbcoWnSubXw2F-YacUMQ/o.jpg,FALSE,https://www.yelp.com/biz/wild-goji-restaurant-and-bar-san-antonio-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,818,asianfusion,Asian Fusion,4.5,29.52242,-98.50648,,7115 Blanco Rd,Ste 110,,San Antonio,78216,US,TX,7115 Blanco Rd-Ste 110-San Antonio, TX 78216,12102770638,(210) 277-0638,3231.70122,$$,7,San Antonio,Texas,1532233
54LT6nKwOozT_rhxIQnnDw,the-cove-san-antonio,The Cove,https://s3-media4.fl.yelpcdn.com/bphoto/QJAnLl6IrQ6VW7KWAdi0WQ/o.jpg,FALSE,https://www.yelp.com/biz/the-cove-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1271,vegetarian,Vegetarian,4,29.4405151,-98.50063,pickup-delivery,606 W Cypress St,,,San Antonio,78212,US,TX,606 W Cypress St-San Antonio, TX 78212,12102272683,(210) 227-2683,6151.719222,$$,7,San Antonio,Texas,1532233
NKyKURyCgz5zSIRQJjCgNQ,sangria-on-the-burg-san-antonio-2,Sangria On the Burg,https://s3-media3.fl.yelpcdn.com/bphoto/Be7QYqz3KcA4cemMM-G5yQ/o.jpg,FALSE,https://www.yelp.com/biz/sangria-on-the-burg-san-antonio-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,959,newamerican,American (New),4.5,29.50168533,-98.5597405,restaurant_reservation-delivery,5115 Fredericksburg Rd,,None,San Antonio,78229,US,TX,5115 Fredericksburg Rd-San Antonio, TX 78229,12102653763,(210) 265-3763,4486.283458,$$,7,San Antonio,Texas,1532233
YkSuVQ6gn9_PC8QFcEitJA,pollos-asados-los-norteos-san-antonio,Pollos Asados Los Norteos,https://s3-media3.fl.yelpcdn.com/bphoto/wGygPnuD227dJrSgvF-0FQ/o.jpg,FALSE,https://www.yelp.com/biz/pollos-asados-los-norte%C3%B1os-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,631,mexican,Mexican,4.5,29.398,-98.40054,,4642 Rigsby Ave,,,San Antonio,78222,US,TX,4642 Rigsby Ave-San Antonio, TX 78222,12106483303,(210) 648-3303,15383.12293,$,7,San Antonio,Texas,1532233
zA74m8K0IYQMT4FfthcUGw,sichuan-house-san-antonio,Sichuan House,https://s3-media4.fl.yelpcdn.com/bphoto/o4WJuDzQ_W7eNtZIk7GtGw/o.jpg,FALSE,https://www.yelp.com/biz/sichuan-house-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,652,szechuan,Szechuan,4.5,29.47179,-98.6234,pickup-delivery,3505 Wurzbach Rd,Ste 102,,San Antonio,78238,US,TX,3505 Wurzbach Rd-Ste 102-San Antonio, TX 78238,12105099999,(210) 509-9999,10856.40039,$$,7,San Antonio,Texas,1532233
ZlFxG9cdW4DkkygtwkkRPg,the-magnolia-pancake-haus-san-antonio-2,The Magnolia Pancake Haus,https://s3-media3.fl.yelpcdn.com/bphoto/q2NzK5Ur_vMjPsiPkF7x3Q/o.jpg,FALSE,https://www.yelp.com/biz/the-magnolia-pancake-haus-san-antonio-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1656,breakfast_brunch,Breakfast & Brunch,4,29.54005,-98.58484,delivery,10333 Huebner Rd,,,San Antonio,78240,US,TX,10333 Huebner Rd-San Antonio, TX 78240,12104960828,(210) 496-0828,8494.116375,$$,7,San Antonio,Texas,1532233
XGL_btFKDbekSk4fgTGv8w,the-alamo-san-antonio,The Alamo,https://s3-media2.fl.yelpcdn.com/bphoto/Ab63GqOhD3g6vqJdjScmog/o.jpg,FALSE,https://www.yelp.com/biz/the-alamo-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1005,museums,Museums,4,29.42571894,-98.48625719,,300 Alamo Plz,,,San Antonio,78205,US,TX,300 Alamo Plz-San Antonio, TX 78205,12102251391,(210) 225-1391,8112.631329, ,7,San Antonio,Texas,1532233
Q9kPCFtbz2nl-nD5RnspHQ,snooze-an-a-m-eatery-san-antonio-3,"Snooze, An A.M. Eatery",https://s3-media3.fl.yelpcdn.com/bphoto/rfWUtLuj71oC7TdS__abdw/o.jpg,FALSE,https://www.yelp.com/biz/snooze-an-a-m-eatery-san-antonio-3?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,938,breakfast_brunch,Breakfast & Brunch,4,29.49384105,-98.47986486,delivery,255 E Basse Rd,Ste 160,,San Antonio,78209,US,TX,255 E Basse Rd-Ste 160-San Antonio, TX 78209,12109371063,(210) 937-1063,3343.546018,$$,7,San Antonio,Texas,1532233
3F8bKfomtKbV8igYT3lmoQ,mi-tierra-cafe-and-bakery-san-antonio-2,Mi Tierra Cafe & Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/vNkFbBTRmcI6svj22ZN4Fw/o.jpg,FALSE,https://www.yelp.com/biz/mi-tierra-cafe-and-bakery-san-antonio-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2619,mexican,Mexican,3.5,29.42492,-98.49974,,218 Produce Row,,,San Antonio,78207,US,TX,218 Produce Row-San Antonio, TX 78207,12102251262,(210) 225-1262,7854.744257,$$,7,San Antonio,Texas,1532233
eGhOLzFFIhrvF6QjSSpJsg,phils-bbq-san-diego-2,Phil's BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/gnn_uVDE447hgSHzYkiPDg/o.jpg,FALSE,https://www.yelp.com/biz/phils-bbq-san-diego-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,13840,bbq,Barbeque,4.5,32.7547792,-117.2159885,,3750 Sports Arena Blvd,,,San Diego,92110,US,CA,3750 Sports Arena Blvd-San Diego, CA 92110,16192266333,(619) 226-6333,7024.037701,$$,8,San Diego,California,1425976
FfOjwHM-Oliao8-UABaazQ,snooze-an-a-m-eatery-san-diego-11,"Snooze, An A.M. Eatery",https://s3-media3.fl.yelpcdn.com/bphoto/fpGbHgvGWAZeUX0Z9RDuTA/o.jpg,FALSE,https://www.yelp.com/biz/snooze-an-a-m-eatery-san-diego-11?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,6623,breakfast_brunch,Breakfast & Brunch,4.5,32.749,-117.16078,,3940 5th Ave,,,San Diego,92103,US,CA,3940 5th Ave-San Diego, CA 92103,16195003344,(619) 500-3344,4664.324232,$$,8,San Diego,California,1425976
gGOLNK6w3ym9uF-yKI5wPA,san-diego-zoo-san-diego,San Diego Zoo,https://s3-media2.fl.yelpcdn.com/bphoto/_4CM0Nen0g_76ryEF5qyGg/o.jpg,FALSE,https://www.yelp.com/biz/san-diego-zoo-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,4298,zoos,Zoos,4.5,32.73582804,-117.1510485,,2920 Zoo Dr,,,San Diego,92101,US,CA,2920 Zoo Dr-San Diego, CA 92101,16192311515,(619) 231-1515,6093.564288, ,8,San Diego,California,1425976
rpz4p2RsFsok450butSHqA,hash-house-a-go-go-san-diego,Hash House A Go Go,https://s3-media2.fl.yelpcdn.com/bphoto/Cqlv_sl-tCp05VBNvJy3jw/o.jpg,FALSE,https://www.yelp.com/biz/hash-house-a-go-go-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,7473,breakfast_brunch,Breakfast & Brunch,4,32.743898,-117.16061,,3628 5th Ave,,,San Diego,92103,US,CA,3628 5th Ave-San Diego, CA 92103,16192984646,(619) 298-4646,5225.3741,$$,8,San Diego,California,1425976
3S6VtYgcXL8lRic0iV5GYQ,sushi-ota-san-diego,Sushi Ota,https://s3-media2.fl.yelpcdn.com/bphoto/MtEcy_Dmb2hitJFjbAgoHw/o.jpg,FALSE,https://www.yelp.com/biz/sushi-ota-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,3657,sushi,Sushi Bars,4.5,32.8036636,-117.2171253,,4529 Mission Bay Dr,,,San Diego,92109,US,CA,4529 Mission Bay Dr-San Diego, CA 92109,18582705670,(858) 270-5670,6008.875436,$$$,8,San Diego,California,1425976
9M_FW_-Ipx93I36w-_ykBg,balboa-park-san-diego,Balboa Park,https://s3-media2.fl.yelpcdn.com/bphoto/RkjsWdpPDjRDrcElN68haQ/o.jpg,FALSE,https://www.yelp.com/biz/balboa-park-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2014,parks,Parks,5,32.72794169,-117.1528231,,1549 El Prado,,,San Diego,92101,US,CA,1549 El Prado-San Diego, CA 92101,16192390512,(619) 239-0512,6964.872129, ,8,San Diego,California,1425976
t4oCBN7Z9B7DtEtZihGCcg,extraordinary-desserts-san-diego-2,Extraordinary Desserts,https://s3-media1.fl.yelpcdn.com/bphoto/tUU7Fw1pPO1xZ8Az89RCXQ/o.jpg,FALSE,https://www.yelp.com/biz/extraordinary-desserts-san-diego-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,7447,bakeries,Bakeries,4,32.72026512,-117.1657949,delivery-pickup,1430 Union St,None,,San Diego,92101,US,CA,1430 Union St-San Diego, CA 92101,16192947001,(619) 294-7001,7893.814275,$$,8,San Diego,California,1425976
aY_z6z6at7wyoW7sFhf4bA,cucina-urbana-san-diego,CUCINA urbana,https://s3-media2.fl.yelpcdn.com/bphoto/v3r4uSP9xR8zF5Mx8hqThw/o.jpg,FALSE,https://www.yelp.com/biz/cucina-urbana-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,3899,italian,Italian,4.5,32.73129938,-117.1601558,,505 Laurel St,,,San Diego,92101,US,CA,505 Laurel St-San Diego, CA 92101,16192392222,(619) 239-2222,6614.933583,$$,8,San Diego,California,1425976
vpnHAJ7s9sUBvg8n7yX_2A,bronx-pizza-san-diego,Bronx Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/GKQX9FYWHAsb22NfjdBL4Q/o.jpg,FALSE,https://www.yelp.com/biz/bronx-pizza-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,3461,pizza,Pizza,4.5,32.74969,-117.16344,,111 Washington St,,,San Diego,92103,US,CA,111 Washington St-San Diego, CA 92103,16192913341,(619) 291-3341,4632.969398,$,8,San Diego,California,1425976
IuX5vCDzmHzjbNi3wRD5Nw,werewolf-san-diego,Werewolf,https://s3-media4.fl.yelpcdn.com/bphoto/rzUBx5xuvqBIESvHysFnoA/o.jpg,FALSE,https://www.yelp.com/biz/werewolf-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,3681,bars,Bars,4.5,32.71194205,-117.1608816,restaurant_reservation,627 4th Ave,None,,San Diego,92101,US,CA,627 4th Ave-San Diego, CA 92101,16192340094,(619) 234-0094,8766.037419,$$,8,San Diego,California,1425976
e60v5yO7LX77Y10A5hA-9A,bahn-thai-san-diego,Bahn Thai,https://s3-media3.fl.yelpcdn.com/bphoto/IW0BtnNhNUmZsqOKpLMk8Q/o.jpg,FALSE,https://www.yelp.com/biz/bahn-thai-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2289,thai,Thai,4.5,32.76180858,-117.1465945,,4646 Park Blvd,Ste 3,,San Diego,92116,US,CA,4646 Park Blvd-Ste 3-San Diego, CA 92116,16192996363,(619) 299-6363,3273.795077,$,8,San Diego,California,1425976
nz_9juNiAC6JCZnUodslNA,hodads-san-diego,Hodad's,https://s3-media3.fl.yelpcdn.com/bphoto/yfT_k0a7YjUg1m8_mjLVdQ/o.jpg,FALSE,https://www.yelp.com/biz/hodads-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,5387,burgers,Burgers,4,32.74725,-117.25099,,5010 Newport Ave,,,San Diego,92107,US,CA,5010 Newport Ave-San Diego, CA 92107,16192244623,(619) 224-4623,10276.68455,$$,8,San Diego,California,1425976
J55fX2Gs-ry0XNCnEDiLNQ,donut-bar-san-diego,Donut Bar,https://s3-media3.fl.yelpcdn.com/bphoto/b90l9pKF17QhE_eq7nJFxA/o.jpg,FALSE,https://www.yelp.com/biz/donut-bar-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,4212,breakfast_brunch,Breakfast & Brunch,4,32.71765359,-117.1587303,delivery-pickup,631 B St,None,,San Diego,92101,US,CA,631 B St-San Diego, CA 92101,16192556360,(619) 255-6360,8119.496181,$,8,San Diego,California,1425976
PUcvlST3Q9b94nKMkS5wUg,blue-water-seafood-market-and-grill-san-diego,Blue Water Seafood Market & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/6R9VoK93EaMyxcH0FLF_Zg/o.jpg,FALSE,https://www.yelp.com/biz/blue-water-seafood-market-and-grill-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,3593,seafood,Seafood,4,32.74198376,-117.1799218,,3667 India St,None,,San Diego,92103,US,CA,3667 India St-San Diego, CA 92103,16194970914,(619) 497-0914,5918.068252,$$,8,San Diego,California,1425976
EGj92CH6mWFiRvHB1zyMAw,lucha-libre-gourmet-taco-shop-san-diego,Lucha Libre Gourmet Taco Shop,https://s3-media4.fl.yelpcdn.com/bphoto/Gn4lppHige-_0ogCZlMcZg/o.jpg,FALSE,https://www.yelp.com/biz/lucha-libre-gourmet-taco-shop-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,7603,mexican,Mexican,4,32.743229,-117.181628,,1810 W Washington St,,,San Diego,92103,US,CA,1810 W Washington St-San Diego, CA 92103,16192968226,(619) 296-8226,5860.274608,$,8,San Diego,California,1425976
mbG2JAAQ33kKuO3PMPUObg,ironside-fish-and-oyster-san-diego,Ironside Fish & Oyster,https://s3-media1.fl.yelpcdn.com/bphoto/Bemqc2xLvNMple_PwB9AtA/o.jpg,FALSE,https://www.yelp.com/biz/ironside-fish-and-oyster-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,3555,seafood,Seafood,4,32.72267532,-117.1685638,,1654 India St,,,San Diego,92101,US,CA,1654 India St-San Diego, CA 92101,16192693033,(619) 269-3033,7669.946829,$$,8,San Diego,California,1425976
VuR1rTb3XpOr8z0r8jC3eg,great-maple-hillcrest-san-diego,Great Maple - Hillcrest,https://s3-media3.fl.yelpcdn.com/bphoto/pkHGyElEjd89fuELzN2ktQ/o.jpg,FALSE,https://www.yelp.com/biz/great-maple-hillcrest-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,3513,breakfast_brunch,Breakfast & Brunch,4,32.75171,-117.14954,,1451 Washington St,,,San Diego,92103,US,CA,1451 Washington St-San Diego, CA 92103,16192552282,(619) 255-2282,4349.671071,$$,8,San Diego,California,1425976
IPRSekE7gtBLgo6NMhOtLQ,the-crack-shack-little-italy-san-diego,The Crack Shack - Little Italy,https://s3-media3.fl.yelpcdn.com/bphoto/tAZF1D9JOIJNKpu2y0uNig/o.jpg,FALSE,https://www.yelp.com/biz/the-crack-shack-little-italy-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,4244,tradamerican,American (Traditional),4,32.72776,-117.1713,delivery-pickup,2266 Kettner Blvd,,,San Diego,92101,US,CA,2266 Kettner Blvd-San Diego, CA 92101,16197953299,(619) 795-3299,7153.870797,$$,8,San Diego,California,1425976
ssJJPFuV6tTDgHYe2w9csQ,oscars-mexican-seafood-san-diego-3,Oscars Mexican Seafood,https://s3-media1.fl.yelpcdn.com/bphoto/nmtXm16znYiTmTIP5MQdBA/o.jpg,FALSE,https://www.yelp.com/biz/oscars-mexican-seafood-san-diego-3?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2711,mexican,Mexican,4.5,32.808189,-117.260846,pickup,703 Turquoise St,None,,San Diego,92109,US,CA,703 Turquoise St-San Diego, CA 92109,18584886392,(858) 488-6392,10169.33787,$,8,San Diego,California,1425976
AS--bXkiFStoRkwoLqkJEg,buds-louisiana-cafe-san-diego,Bud's Louisiana Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/SrYxgg__sBC70dotcy59gg/o.jpg,FALSE,https://www.yelp.com/biz/buds-louisiana-cafe-san-diego?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2222,cajun,Cajun/Creole,4.5,32.82106291,-117.1246696,restaurant_reservation,4320 Viewridge Ave,Ste A,,San Diego,92123,US,CA,4320 Viewridge Ave-Ste A-San Diego, CA 92123,18585732837,(858) 573-2837,4365.094268,$$,8,San Diego,California,1425976
ycL1qii6EpKXoLgMMboBIQ,pecan-lodge-dallas-3,Pecan Lodge,https://s3-media3.fl.yelpcdn.com/bphoto/9aPP6Dp7IDXh6cjLlp33cg/o.jpg,FALSE,https://www.yelp.com/biz/pecan-lodge-dallas-3?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,4673,sandwiches,Sandwiches,4.5,32.7835884,-96.7838669,,2702 Main St,,,Dallas,75226,US,TX,2702 Main St-Dallas, TX 75226,12147488900,(214) 748-8900,6357.232139,$$,9,Dallas,Texas,1345047
GbKN-edIpqhNXH_iItk04w,velvet-taco-dallas,Velvet Taco,https://s3-media3.fl.yelpcdn.com/bphoto/zvupNzPGNd2dOdJM59S2vw/o.jpg,FALSE,https://www.yelp.com/biz/velvet-taco-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2614,newamerican,American (New),4.5,32.82168237,-96.7853809,delivery-pickup,3012 N Henderson Ave,,,Dallas,75206,US,TX,3012 N Henderson Ave-Dallas, TX 75206,12148238358,(214) 823-8358,2394.176839,$,9,Dallas,Texas,1345047
